doc_id,doc_type,doc_date,doc_name,plan_desc,physical_index,date_edited,has_water,has_sewer,has_drainage,has_easement,has_street,has_utilities,has_addressing,is_as_built,needs_rescan,needs_delete,water_size,water_material,sewer_size,sewer_material,server_location
965,Construction,9/27/1982,,Animal Shelter + Building Plans Extension,EE-1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
966,Construction,6/9/1997,,Bent Tree Estate + Preliminary Plat - Never Happened,EE-2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
967,Construction,11/1/1988,,Morningside North + Lift Station,EE-3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
968,Construction,4/11/1984,,3000 Blk. + Paris Plaza,EE-4,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
969,Construction,4/1/1997,,City of Paris + Long Term Meter Locations,EE-5,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
970,Construction,9/17/1990,,Battle's Lift Station + Replacement Force Main,EE-6,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
971,Construction,3/20/1998,,#NAME?,EE-7,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
972,Construction,1/1/1998,,#NAME?,EE-8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
973,Construction,1/3/1978,,Duplex Lift Station + Lift Station,EE-9,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
974,Construction,5/11/1981,,Country Club Estates + Plat,EE-10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
975,Construction,11/1/1974,,South + Survey,EE-11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
976,Construction,1/1/1987,,City of Paris + Distribution Projects,EE-12,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
977,Construction,,,Mirabeau Square + As Built,EE-13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
978,Construction,2/1/1983,,#NAME?,EE-14,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
979,Construction,4/1/2000,,City of Paris + Nat. Feature Map,EE-15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
980,Construction,4/1/2000,,City of Paris + Future Land Use Map,EE-16,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
981,Construction,1/1/1990,,Lamar County +,EE-17,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
982,Construction,5/1/1987,,Lamar County + Hwy w/ School Districts,EE-18,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
983,Construction,5/1/1987,,Lamar County + Highways,EE-19,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
984,Construction,,,City of Blossom + Small Map,EE-20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
985,Construction,,,City of Roxton + Small Map,EE-21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
986,Construction,,,City of Reno + Small Map,EE-22,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
987,Construction,,,City of Deport + Small Map,EE-23,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
988,Construction,,,SE Lamar County +,EE-24,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
989,Construction,,,SW Lamar County +,EE-25,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
990,Construction,,,NW Lamar County +,EE-26,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
991,Construction,,,NE Lamar County +,EE-27,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
992,Construction,8/22/1984,,City of Paris + Monument,EE-28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
993,Construction,1/1/1998,,Beyond Loop 286 NE + Owners,EE-29,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
994,Construction,,,City of Paris + Flight Index Map,EE-30,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
995,Construction,,,Battle's Lift Station + Lift Station,EE-31,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
996,Construction,,,East Portion - Lamar County + Aerial,EE-32,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
997,Construction,,,East Portion - Lamar County + Aerial,EE-33,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
998,Construction,,,East Portion - Lamar County + Aerial,EE-34,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
999,Construction,,,East Portion - Lamar County + Aerial,EE-35,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1000,Construction,,,East Portion - Lamar County + Aerial,EE-36,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1001,Construction,,,Wastewater Treatment Plant + Building Plans (Main Office Plans),EE-37,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1002,Construction,5/1/1992,,Red River County + General Hwy Map,EE-38,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1003,Construction,1/1/1990,,Town North Estates + Replat,EE-39,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1004,Construction,2/11/1987,,City of Paris + Sludge Disposal Force Main,EE-40,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1005,Construction,,,City of Paris + Comparison Cities,EE-41,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1006,Construction,,,Springlake Estate + Preliminary Layout,EE-42,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1007,Construction,11/1/1975,,#NAME?,EE-43,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1008,Construction,3/1/1991,,Lamar County + Exist. Facilities sys. 1,EE-44,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1009,Construction,1/1/1991,,Lamar County + Aerial Map Guide,EE-45,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1010,Construction,1/1/1999,,#NAME?,EE-46,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1011,Construction,5/19/1994,,Booker T. Washington +,EE-47,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1012,Construction,10/1/1995,,Booker T. Washington +,EE-48,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1013,Construction,6/1/1990,,City of Paris + Inflow Point Repair,EE-49,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1014,Construction,1/26/1987,,SW Industrial Park 1 + Final Plat,EE-50,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1015,Construction,2/1/1957,,#NAME?,F-1,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1016,Construction,4/1/1957,,+,F-2,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1017,Construction,,,#NAME?,F-3,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1018,Construction,1/1/1958,,#NAME?,F-4,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1019,Construction,,,#NAME?,F-5,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1020,Construction,1/1/1958,,#NAME?,F-7,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1021,Construction,1/1/1959,,#NAME?,F-8,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1022,Construction,,,#NAME?,F-9,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1023,Construction,12/31/1899,"6"" water in 25th SE (Culbertson to Clark) - 8 CI water Culbertson (24th SE to 25th SE)",,F-10,6/10/2013,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,CI,,,
1024,Construction,,,#NAME?,F-11,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1025,Construction,,,#NAME?,F-12,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1026,Construction,,,#NAME?,F-13,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1027,Construction,,,#NAME?,F-14,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1028,Construction,4/2/1964,,1-blk. South + Stop,F-15,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1029,Construction,4/2/1964,,2 blk. South + Stop,F-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1030,Construction,4/2/1964,,Railroad Track + Stop,F-17,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1031,Construction,4/2/1964,,2 Blk North + Stop,F-18,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1032,Construction,4/2/1964,,2 Blks East + Layout,F-19,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1033,Construction,1/1/1966,,Outfall Sewer + LayoutPlan and Profile,F-20,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1034,Construction,1/1/1966,,Outfall Sewer + LayoutPlan and Profile,F-21,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1035,Construction,1/1/1966,,Outfall Sewer + LayoutPlan and Profile,F-22,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1036,Construction,1/1/1966,,Outfall Sewer + LayoutPlan and Profile,F-23,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1037,Construction,,,#NAME?,F-24,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1038,Construction,10/1/1967,,Reno - Powderly School + Extension - Cross Index,F-25,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1039,Construction,8/29/1968,,Santa Fe Tracks +,F-26,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1040,Construction,8/16/1972,,#NAME?,F-27,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1041,Construction,1/1/1979,,City of Paris + Voters Dist. map,F-28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1042,Construction,1/1/1983,,#NAME?,F-29,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1043,Construction,4/1/1979,,City of Paris + Wkend Zoning Map,F-30,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1044,Construction,3/1/1978,,#NAME?,F-31,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1045,Construction,1/1/1980,,+,F-32,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1046,Construction,1/19/1981,,#NAME?,F-33,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1047,Construction,9/1/1981,,#NAME?,F-34,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1048,Construction,1/1/1982,,City of Paris + Repair - Sewer Rehab Project,F-35,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1049,Construction,2/17/1983,,City of Paris + Repair - Sewer Rehab Project,F-36,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1050,Construction,1/1/1983,,City of Paris + Manhole Repair Locations,F-37,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1051,Construction,,,#NAME?,F-38,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1052,Construction,,,+ 600' Street Extension - Proposed,F-39,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1053,Construction,,,#NAME?,F-40,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1054,Construction,,,#NAME?,F-41,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1055,Construction,,,#NAME?,F-42,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1056,Construction,,,Multiple Intersections + Curb and Gutter/ Radius,F-43,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1057,Construction,2/6/1974,,#NAME?,F-44,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1058,Construction,,,+,F-45,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1059,Construction,,,#NAME?,F-46,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1060,Construction,,,Bywaters Park + Parks - (Square Feet),F-47,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1061,Construction,,,City of Paris + Some Manhole Depths,F-48,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1062,Construction,,,North of West Center Street 700 Blk + City Pump Station,F-49,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1063,Construction,,,City of Paris/ Lamar County Court House + Parking Lot,F-50,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1064,Construction,,,Dog Pound + Site,F-51,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1065,Construction,,,Old City Dump Grounds + Site,F-52,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1066,Construction,,,City Hall Annex + Building Plans - Reconstruction,F-53,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1067,Construction,4/1/2002,,"""#2915 + Extension 8""""""",F-54,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1068,Construction,4/1/2002,,#2915 + Plat,F-55,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1069,Construction,2/1/2002,,(Blk 200  Lots 11-12-13-15)(Blk 1 Lot 26) + Replat,F-56,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1070,Construction,4/1/1992,,#NAME?,F-57,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1071,Construction,7/31/2000,,Blk 259/ Lot 13. 13a-d + Plat,F-58,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1072,Construction,10/27/2000,,+,F-59,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1073,Construction,,,#NAME?,F-61,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1074,Construction,,,Martin Luther King Project (Railroad) + Right of Way (Property),F-62,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1075,Construction,4/13/2001,,Eastgate + Final Plat,F-63,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1076,Construction,4/1/1981,,City of Reno + Facilities,F-64,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1077,Construction,8/1/1993,,City of Paris + Capital Improvements,F-65,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1078,Construction,,,3200 blk +,F-66,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1079,Construction,8/1/1993,,#NAME?,F-67,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1080,Construction,10/1/2001,,2001 Gateway Sign + Repair Sign,F-68,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1081,Construction,12/1/1999,,Paris Business Park + Phase 1,F-69,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1082,Construction,,,Ridgeview Town Houses + Final Plat,F-70,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1083,Construction,9/1/2000,,#NAME?,F-71,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1084,Construction,9/1/2000,,500 Blk + Improvements,F-72,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1085,Construction,9/1/2000,,600 Blk + Improvements,F-73,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1086,Construction,5/18/2000,,The Hills + Plan and Profile - Preliminary,F-74,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1087,Construction,12/1/1999,,Stoneridge Estates Lift Station + Lift Station,F-75,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1088,Construction,1/1/2002,,Amherst Court +,F-76,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1089,Construction,11/1/1998,,Hidden Lakes 2 + Final Plat,F-77,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1090,Construction,1/1/1992,,Hidden Lakes 3 + Final Plat,F-78,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1091,Construction,10/1/2000,,Physical Theropy Clinic +,F-79,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1092,Construction,,,+ Proposed 1-Way Project,F-80,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1093,Construction,,,Lamar County Water Maps + Aerials,F-81,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1094,Construction,2/1/1997,,Stillhouse Creek + Aerials w/ property Ownership,F-82,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1095,Construction,6/1/2000,,#NAME?,F-83,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1096,Building,3/1/1999,Site Plan for,Laundry Building + Site & Building,F-84,6/11/2013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1097,Construction,,,North Interceptor + Ownership,F-85,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1098,Construction,10/1/1991,,"""Outfall Line + As Builts - 30""""""",F-86,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1099,Construction,2/17/1994,,Raw Water Deflection Angles +,F-87,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1100,Construction,,,Fire Stations 2 and 4 +,F-88,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1101,Construction,,,#NAME?,F-89,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1102,Construction,6/1/2000,,#NAME?,F-90,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1103,Construction,6/1/2000,,Blk 351 Lot 8 (3400 Blk) + Preliminary  Plat,F-91,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1104,Construction,7/1/2000,,#NAME?,F-92,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1105,Construction,8/1/2000,,Blk H Lots 6&7 + Minor Plat - Phase 4,F-93,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1106,Construction,8/1/2000,,Oak Creek Blk h. Lots 12&13 + Minor Plat - Phase 5,F-94,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1107,Construction,2/1/1997,,Blk 167 - Lots 6. 6a + Minor Plat,F-95,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1108,Construction,5/1/2001,,Amherst Estates + Final Plat,F-96,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1109,Construction,10/1/1993,,Jackson Court +,F-97,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1110,Construction,1/1/1987,,SW Industrial Park 1 + Final Plat,F-98,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1111,Construction,6/1/2002,,blk 201. Lot 16/ 1900 Blk + Water Tower Cross Proj.,F-99,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1112,Construction,10/1/2001,,The Hills + Final Plat,F-100,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1113,Construction,,,Fire/EMS/Police + Sign,FF-1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1114,Construction,5/11/1987,,Paris Fire Department + Sign,FF-2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1115,Construction,9/18/1996,,Fire Station 1 +,FF-3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1116,Construction,9/18/1996,,Fire Station 1 +,FF-4,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1117,Construction,5/1/1983,,#NAME?,FF-5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1118,Construction,10/1/1983,,Paris Plaza Shoping Center + Plat of Utility Easements,FF-6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1119,Construction,1/24/1984,,#NAME?,FF-7,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1120,Construction,3/14/1984,,Paris Bib. Church + Final Plat,FF-8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1121,Construction,2/1/1987,,Echols Comm. 1 + Final Plat,FF-9,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1122,Construction,2/1/1987,,Town North Est. 2 + Re Plat,FF-10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1123,Construction,3/1/1984,,#NAME?,FF-11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1124,Construction,11/1/1984,,Blk 218 Lots 1 and 2 + Replat,FF-12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
